,Unnamed: 0,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
3024,3194,performance,done,,chain,none,5,dnawalk-09,pnml,"tg,bs,hf",0.07,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,2080.0,2080.0,6.83,28209796.0,5542.0,1194.0,1917.0,1800.0,6.92,2908220.0,,,,,,,,,,
3025,3195,performance,done,,chain-prev,sat-loop,5,erk-000100,pnml,"tg,bs,hf",0.0,17.0,526.0,725.0,6.6960000000000015,6.919,11.0,11.0,1433.0,1433.0,112.13,15914114086.0,26361.0,61261.0,58984.0,14522386.0,112.17,3923452.0,,,,,,,,,,
3026,3196,performance,done,,bfs,none,5,peterson_4_2b,pnml,"tg,bs,hf",0.0,7.0,98.0,132.0,4.18,4.33,5.0,3.0,12.0,12.0,0.0,4.0,9.0,21.0,17.0,8.0,0.01,76.0,,,,,,,,,,
3027,3197,performance,done,,chain,sat-loop,5,dnawalk-04,pnml,"tg,bs,hf",0.05,494.0,110419.0,119561.0,26.7674,28.008000000000006,34.0,250.0,5769.0,5769.0,9.96,432884827.0,4856.0,1205.0,1878.0,1806.0,10.02,2922624.0,,,,,,,,,,
3028,3198,performance,done,,bfs-prev,sat-like,5,IBM319,pnml,"tg,bs,hf",0.09,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,1591.0,1591.0,0.72,2482.0,1117.0,1178.0,1221.0,547.0,0.87,1809688.0,,,,,,,,,,
3029,3199,performance,done,,bfs,none,5,rwmutex-r10w10,pnml,"tg,bs,hf",0.02,334.0,57960.0,65149.0,41.3718,45.5157,50.0,40.0,440.0,440.0,0.13,1034.0,425.0,640.0,804.0,20560.0,0.15,430552.0,,,,,,,,,,
3030,3200,performance,done,,chain-prev,sat-like,5,AirplaneLD-pt-0200,pnml,"tg,bs,hf",5.32,8315.0,12199887.0,12621738.0,78.79391700000002,134.80908,1419.0,1608.0,213327.0,213327.0,60.07,275494823.0,8240.0,12256.0,13653.0,7429.0,66.58,2962872.0,,,,,,,,,,
3031,3201,performance,done,,chain-prev,sat-loop,5,dnawalk-02,pnml,"tg,bs,hf",0.01,231.0,26809.0,28367.0,20.385,22.082,14.0,84.0,906.0,906.0,0.21,5459.0,380.0,387.0,619.0,584.0,0.22,631008.0,,,,,,,,,,
3032,3202,performance,done,,bfs-prev,none,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.43,1882.0,1351610.0,1392323.0,55.16548,56.84597,48.0,288.0,25920.0,25920.0,114.85,259556.0,88205.0,4364.0,9624.0,13294.0,115.33,3003096.0,,,,,,,,,,
3033,3203,performance,done,,chain,none,5,cs_repetitions-2-unfolded,pnml,"tg,bs,hf",0.0,76.0,3536.0,4492.0,13.986,14.72,23.0,28.0,224.0,224.0,0.19,7424.0,739.0,288.0,344.0,260.0,0.21,653096.0,,,,,,,,,,
3034,3204,performance,done,,chain,sat-loop,5,philo_dyn-3-unfolded,pnml,"tg,bs,hf",0.04,535.0,136974.0,153600.0,64.6528,70.7235,30.0,84.0,588.0,588.0,0.17,325.0,641.0,561.0,1695.0,1743.0,0.23,659912.0,,,,,,,,,,
3035,3205,performance,done,,bfs-prev,none,5,G-PPP-1-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,8756.0,8756.0,2.44,1655346.0,2858.0,1557.0,1517.0,2356.0,2.46,2893192.0,,,,,,,,,,
3036,3206,performance,done,,chain-prev,none,5,peterson_3_17,pnml,"tg,bs,hf",0.0,37.0,1851.0,2418.0,10.702,11.048,18.0,21.0,147.0,147.0,0.02,64.0,144.0,146.0,153.0,112.0,0.02,76.0,,,,,,,,,,
3037,3207,performance,done,,chain,sat-loop,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.08,624.0,151011.0,168691.0,40.20096,42.76029000000001,270.0,116.0,997.0,997.0,24.58,2271960.0,359274.0,1893.0,2349.0,11511.0,24.82,2905768.0,,,,,,,,,,
3038,3208,performance,done,,bfs-prev,sat-loop,5,FMS-100,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,6272.0,6272.0,134.96,2.70305727248432e+21,264627.0,86575.0,84885.0,765863.0,135.06,3921328.0,,,,,,,,,,
3039,3209,performance,done,,chain-prev,sat-like,5,dnawalk-05,pnml,"tg,bs,hf",0.04,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,9318.0,9318.0,9.76,435340831.0,5654.0,1205.0,1879.0,1806.0,9.81,2941636.0,,,,,,,,,,
3040,3210,performance,done,,bfs-prev,sat-loop,5,simple_lbs-2,pnml,"tg,bs,hf",0.01,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,948.0,948.0,0.21,832.0,1010.0,480.0,923.0,766.0,0.23,925364.0,,,,,,,,,,
3041,3211,performance,done,,bfs,none,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.04,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,2912.0,2912.0,2.06,4650.0,5421.0,894.0,1707.0,1592.0,2.13,2736844.0,,,,,,,,,,
3042,3212,performance,done,,chain-prev,sat-like,5,CircularTrain-024,pnml,"tg,bs,hf",0.0,145.0,3308.0,3685.0,9.4821,9.6359,48.0,24.0,465.0,465.0,0.17,86515.0,1003.0,248.0,285.0,232.0,0.17,744768.0,,,,,,,,,,
3043,3213,performance,done,,chain-prev,sat-like,5,G-PPP-1-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,12892.0,12892.0,5.44,145476966.0,3398.0,3717.0,2597.0,26836.0,5.45,2941484.0,,,,,,,,,,
3044,3214,performance,done,,bfs,none,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.02,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,385.0,385.0,0.37,1863.0,780.0,445.0,558.0,340.0,0.4,1058520.0,,,,,,,,,,
3045,3215,performance,done,,bfs,sat-loop,5,IOTP_c5m4p3d2,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,2290.0,2290.0,6.97,17406024.0,13457.0,2040.0,1805.0,1180.0,7.0,2904132.0,,,,,,,,,,
3046,3216,performance,done,,chain,none,5,desel_esparza_7_3,pnml,"tg,bs,hf",0.0,25.0,477.0,583.0,7.0539999999999985,7.343,9.0,6.0,18.0,18.0,0.0,6.0,32.0,50.0,62.0,30.0,0.0,76.0,,,,,,,,,,
3047,3217,performance,done,,bfs-prev,none,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,2820.0,2820.0,5.14,2501413200.0,1437.0,1525.0,1365.0,2048.0,5.14,2912932.0,,,,,,,,,,
3048,3219,performance,done,,bfs,sat-like,5,IOTP_c3m3p3d3,pnml,"tg,bs,hf",0.02,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,2152.0,2152.0,1.95,354176.0,5828.0,1549.0,1416.0,754.0,1.98,2659340.0,,,,,,,,,,
3049,3220,performance,done,,bfs-prev,sat-like,5,circadian_clock-000010,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,507.0,507.0,0.2,644204.0,118.0,840.0,464.0,1914.0,0.2,569920.0,,,,,,,,,,
3050,3221,performance,done,,chain-prev,sat-loop,5,angiogenesis-01,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,722.0,722.0,0.08,110.0,270.0,338.0,463.0,254.0,0.1,343756.0,,,,,,,,,,
3051,3222,performance,done,,bfs-prev,none,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,380.0,380.0,0.14,1200.0,228.0,188.0,278.0,206.0,0.15,462440.0,,,,,,,,,,
3052,3223,performance,done,,bfs-prev,sat-like,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,32.0,32.0,0.0,11.0,50.0,90.0,100.0,50.0,0.01,72.0,,,,,,,,,,
3053,3224,performance,done,,chain,sat-like,5,desel_esparza_8_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,28.0,28.0,0.0,9.0,26.0,47.0,50.0,27.0,0.0,76.0,,,,,,,,,,
3054,3225,performance,done,,bfs,sat-loop,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,178.0,178.0,0.04,1200.0,228.0,188.0,278.0,206.0,0.04,108920.0,,,,,,,,,,
3055,3226,performance,done,,chain-prev,sat-like,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.24,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,54687.0,54687.0,8.68,34877423.0,4190.0,6156.0,6853.0,3729.0,10.32,2912556.0,,,,,,,,,,
3056,3227,performance,done,,bfs,sat-like,5,5-10_phaseVariation,pnml,"tg,bs,hf",1.88,4074.0,6672932.0,6955371.0,126.14268,135.29548,77.0,677.0,88106.0,88106.0,66.24,476385615597.0,31741.0,28067.0,41683.0,135869.0,68.24,2964144.0,,,,,,,,,,
3057,3229,performance,done,,bfs,none,5,rwmutex-r10w500,pnml,"tg,bs,hf",43.21,12330.0,84696265.0,89983965.0,1076.75875,1219.89872,1030.0,1020.0,11220.0,11220.0,336.07,1524.0,226706.0,25140.0,34068.0,1025060.0,380.06,2932828.0,,,,,,,,,,
3058,3230,performance,done,,bfs,sat-loop,5,Philosophers-50,pnml,"tg,bs,hf",0.12,41.0,26516.0,35059.0,12.25231,12.39473,250.0,250.0,998.0,998.0,0.57,7.17897987691853e+23,1575.0,1850.0,2202.0,1400.0,0.73,1786956.0,,,,,,,,,,
3059,3231,performance,done,,bfs-prev,sat-loop,5,HouseConstruction-020,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,1418.0,1418.0,115.15,13665907559010.0,428701.0,12698.0,10241.0,98098.0,115.26,3918608.0,,,,,,,,,,
3060,3232,performance,done,,chain,none,5,fourdiningphilosophers-boxed,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,16.0,16.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
3061,3233,performance,done,,bfs,sat-like,5,Kanban-10,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.908,16.0,16.0,814.0,814.0,1.22,1005927208.0,891.0,1806.0,1540.0,67716.0,1.22,2438996.0,,,,,,,,,,
3062,3234,performance,done,,bfs-prev,sat-like,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,360.0,360.0,0.11,1863.0,780.0,445.0,558.0,340.0,0.12,455320.0,,,,,,,,,,
3063,3235,performance,done,,chain,none,5,tcp5,pnml,"tg,bs,hf",0.0,141.0,5922.0,7145.0,15.753,16.623,30.0,32.0,384.0,384.0,2.59,2985834.0,20515.0,2892.0,2628.0,7952.0,2.61,2868520.0,,,,,,,,,,
3064,3237,performance,done,,chain-prev,sat-loop,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.05,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,4498.0,4498.0,0.2,166.0,456.0,490.0,1202.0,833.0,0.26,647596.0,,,,,,,,,,
3065,3238,performance,done,,bfs,none,5,closed_system4,pnml,"tg,bs,hf",0.11,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,73528.0,73528.0,99.28,2409739.0,21109.0,1648.0,1950.0,1053.0,99.44,3364996.0,,,,,,,,,,
3066,3239,performance,done,,chain,sat-loop,5,rwmutex-r10w10,pnml,"tg,bs,hf",0.01,334.0,57960.0,65149.0,41.3718,45.5157,50.0,40.0,120.0,120.0,0.04,1034.0,425.0,640.0,804.0,20560.0,0.07,68456.0,,,,,,,,,,
3067,3240,performance,done,,bfs-prev,sat-like,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,127.0,127.0,0.01,128.0,28.0,120.0,104.0,60.0,0.01,76.0,,,,,,,,,,
3068,3241,performance,done,,bfs,sat-loop,5,fivediningphilosophers-2at1ce-boxed,pnml,"tg,bs,hf",0.0,24.0,737.0,969.0,7.015,7.309,15.0,10.0,34.0,34.0,0.0,11.0,52.0,90.0,94.0,50.0,0.01,76.0,,,,,,,,,,
3069,3242,performance,done,,bfs-prev,sat-loop,5,5-10_phaseVariation,pnml,"tg,bs,hf",1.83,4074.0,6672932.0,6955371.0,126.14268,135.29548,77.0,677.0,11019.0,11019.0,119.79,476385615597.0,31741.0,28067.0,41683.0,135869.0,121.73,3539412.0,,,,,,,,,,
3070,3243,performance,done,,chain,none,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,96.0,96.0,0.01,128.0,28.0,120.0,104.0,60.0,0.02,72.0,,,,,,,,,,
3071,3244,performance,done,,chain-prev,sat-like,5,AirplaneLD-pt-0020,pnml,"tg,bs,hf",0.05,785.0,142832.0,151347.0,17.5891,18.6967,159.0,168.0,2555.0,2555.0,0.37,308303.0,871.0,1276.0,1419.0,769.0,0.46,1546664.0,,,,,,,,,,
3072,3245,performance,done,,bfs-prev,sat-like,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,670.0,670.0,0.19,1029.0,2546.0,502.0,614.0,549.0,0.22,804668.0,,,,,,,,,,
3073,3246,performance,done,,bfs-prev,sat-loop,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,1320.0,1320.0,12.32,32209356.0,254594.0,12997.0,10130.0,111267.0,12.4,2987616.0,,,,,,,,,,
3074,3247,performance,done,,bfs-prev,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,153.0,153.0,0.02,112.0,61.0,112.0,128.0,76.0,0.02,76.0,,,,,,,,,,
3075,3248,performance,done,,chain-prev,none,5,RAS-R-3,pnml,"tg,bs,hf",0.0,22.0,583.0,720.0,6.3,6.525,12.0,8.0,32.0,32.0,0.0,20.0,33.0,68.0,76.0,44.0,0.01,76.0,,,,,,,,,,
3076,3249,performance,done,,bfs-prev,sat-like,5,fourdiningphilosophers,pnml,"tg,bs,hf",0.0,20.0,540.0,711.0,6.269,6.528,12.0,8.0,26.0,26.0,0.0,7.0,38.0,72.0,74.0,40.0,0.0,76.0,,,,,,,,,,
3077,3250,performance,done,,bfs-prev,sat-loop,5,dnawalk-05,pnml,"tg,bs,hf",0.04,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,7444.0,7444.0,11.87,435340831.0,5654.0,1205.0,1879.0,1806.0,11.93,2991828.0,,,,,,,,,,
3078,3252,performance,done,,bfs,sat-like,5,MAPK-20,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,2092.0,2092.0,2.84,88125763956.0,4507.0,7285.0,5980.0,19605.0,2.85,2897956.0,,,,,,,,,,
3079,3253,performance,done,,chain,none,5,desel_esparza_9_5,pnml,"tg,bs,hf",0.0,13.0,539.0,708.0,5.215,5.3420000000000005,16.0,9.0,162.0,162.0,0.01,256.0,32.0,89.0,80.0,46.0,0.01,76.0,,,,,,,,,,
3080,3254,performance,done,,chain,none,5,Philosophers-200,pnml,"tg,bs,hf",2.03,43.0,107162.0,145703.0,12.968654,13.108871,1000.0,1000.0,2000.0,2000.0,3.05,2.6561398887587517e+95,6375.0,7400.0,8802.0,5600.0,5.32,2869156.0,,,,,,,,,,
3081,3255,performance,done,,chain-prev,none,5,2-10_phaseVariation,pnml,"tg,bs,hf",0.02,382.0,71936.0,76887.0,25.9313,26.8135,14.0,65.0,260.0,260.0,1.05,7716.0,3731.0,4423.0,4646.0,17471.0,1.08,2204384.0,,,,,,,,,,
3082,3256,performance,done,,chain-prev,none,5,unf-8x8-4stageSEN-01,pnml,"tg,bs,hf",1.99,3155.0,3421979.0,3601116.0,93.030835,98.17774,168.0,592.0,8288.0,8288.0,24.8,52537.0,70847.0,6752.0,13475.0,9596.0,27.0,2920500.0,,,,,,,,,,
3083,3257,performance,done,,chain,none,5,dnawalk-05,pnml,"tg,bs,hf",0.07,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,3000.0,3000.0,22.26,435340831.0,5654.0,1205.0,1879.0,1806.0,22.34,2987228.0,,,,,,,,,,
3084,3258,performance,done,,bfs,none,5,circadian_clock-000010,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,1200.0,1200.0,0.41,644204.0,118.0,840.0,464.0,1914.0,0.42,1301492.0,,,,,,,,,,
3085,3259,performance,done,,chain-prev,none,5,dnawalk-10,pnml,"tg,bs,hf",0.07,774.0,209109.0,224590.0,39.9474,42.2865,27.0,260.0,2340.0,2340.0,19.32,27950678.0,7104.0,1194.0,1914.0,1800.0,19.42,2972148.0,,,,,,,,,,
3086,3260,performance,done,,bfs,none,5,SwimmingPool-2,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,1407.0,1407.0,57.09,3408031.0,62174.0,6042.0,4735.0,35247.0,57.12,2958612.0,,,,,,,,,,
3087,3261,performance,done,,chain-prev,sat-like,5,G-PPP-10-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,819.0,819.0,14.86,176894515156.0,128866.0,11653.0,11487.0,486397.0,14.91,3042964.0,,,,,,,,,,
3088,3262,performance,done,,chain,none,5,RAS-C-3,pnml,"tg,bs,hf",0.0,35.0,1373.0,1592.0,8.333,8.719,18.0,12.0,48.0,48.0,0.01,92.0,55.0,108.0,132.0,98.0,0.02,76.0,,,,,,,,,,
3089,3263,performance,done,,chain-prev,none,5,closed_system5,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,14140.0,14140.0,14.92,1657242.0,17936.0,1648.0,1950.0,1053.0,15.08,2906580.0,,,,,,,,,,
3090,3264,performance,done,,chain,none,5,dnawalk-04,pnml,"tg,bs,hf",0.04,494.0,110419.0,119561.0,26.7674,28.008000000000006,34.0,250.0,2500.0,2500.0,10.21,432884827.0,4856.0,1205.0,1878.0,1806.0,10.26,2929176.0,,,,,,,,,,
3091,3265,performance,done,,chain-prev,sat-like,5,dnawalk-04,pnml,"tg,bs,hf",0.04,494.0,110419.0,119561.0,26.7674,28.008000000000006,34.0,250.0,12082.0,12082.0,5.11,432884827.0,4856.0,1205.0,1878.0,1806.0,5.17,2915716.0,,,,,,,,,,
3092,3266,performance,done,,bfs-prev,sat-loop,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.25,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,4072.0,4072.0,3.41,34877423.0,4190.0,6156.0,6853.0,3729.0,5.06,2914708.0,,,,,,,,,,
3093,3267,performance,done,,bfs,sat-like,5,RAS-C-15,pnml,"tg,bs,hf",0.01,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,597.0,597.0,0.1,578878464.0,768.0,588.0,908.0,746.0,0.12,454508.0,,,,,,,,,,
3094,3268,performance,done,,bfs,none,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.04,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,2912.0,2912.0,2.04,4650.0,5421.0,894.0,1707.0,1592.0,2.11,2742584.0,,,,,,,,,,
3095,3269,performance,done,,chain-prev,none,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,80.0,80.0,0.03,1200.0,228.0,188.0,278.0,206.0,0.04,104260.0,,,,,,,,,,
3096,3270,performance,done,,bfs-prev,sat-loop,5,dnawalk-05,pnml,"tg,bs,hf",0.04,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,7444.0,7444.0,12.18,435340831.0,5654.0,1205.0,1879.0,1806.0,12.24,2991972.0,,,,,,,,,,
3097,3271,performance,done,,bfs,none,5,desel_esparza_8_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,42.0,42.0,0.0,9.0,26.0,47.0,50.0,27.0,0.01,76.0,,,,,,,,,,
3098,3272,performance,done,,bfs,sat-like,5,angiogenesis-10,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,4548.0,4548.0,117.54,822645885495.0,114444.0,9586.0,8137.0,21446.0,117.6,3109352.0,,,,,,,,,,
3099,3273,performance,done,,chain,sat-like,5,CircularTrain-012,pnml,"tg,bs,hf",0.0,50.0,1562.0,1752.0,8.988,9.258,24.0,12.0,115.0,115.0,0.01,195.0,249.0,124.0,150.0,116.0,0.01,72.0,,,,,,,,,,
3100,3274,performance,done,,chain,none,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,72.0,72.0,0.0,112.0,61.0,112.0,128.0,76.0,0.01,76.0,,,,,,,,,,
3101,3275,performance,done,,chain,sat-like,5,closed_system3,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,15378.0,15378.0,5.7,1465206.0,17804.0,1648.0,1950.0,1053.0,5.85,2834856.0,,,,,,,,,,
3102,3276,performance,done,,bfs,none,5,tcp10,pnml,"tg,bs,hf",0.0,141.0,5922.0,7145.0,15.753,16.623,30.0,32.0,3584.0,3584.0,1686.44,13761971603.0,363004.0,12902.0,11198.0,99572.0,1686.57,3924392.0,,,,,,,,,,
3103,3277,performance,done,,chain,sat-like,5,rwmutex-r10w10,pnml,"tg,bs,hf",0.02,334.0,57960.0,65149.0,41.3718,45.5157,50.0,40.0,150.0,150.0,0.07,1034.0,425.0,640.0,804.0,20560.0,0.09,84360.0,,,,,,,,,,
3104,3278,performance,done,,chain-prev,none,5,G-PPP-10-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1716.0,1716.0,13.65,23537012497.0,120247.0,10051.0,10306.0,254376.0,13.69,2936612.0,,,,,,,,,,
3105,3279,performance,done,,chain-prev,sat-like,5,AirplaneLD-pt-0200,pnml,"tg,bs,hf",5.4,8315.0,12199887.0,12621738.0,78.79391700000002,134.80908,1419.0,1608.0,213327.0,213327.0,68.5,275494823.0,8240.0,12256.0,13653.0,7429.0,75.13,2962984.0,,,,,,,,,,
3106,3280,performance,done,,bfs,sat-loop,5,SmallOperatingSystem-MT0032DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,720.0,720.0,1.89,166515.0,7873.0,3088.0,2591.0,6816.0,1.9,2676268.0,,,,,,,,,,
3107,3281,performance,done,,bfs,sat-loop,5,IOTP_c3m3p3d3,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,2201.0,2201.0,2.92,354176.0,5828.0,1549.0,1416.0,754.0,2.94,2805212.0,,,,,,,,,,
3108,3282,performance,done,,chain,none,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,80.0,80.0,0.02,1200.0,228.0,188.0,278.0,206.0,0.02,96340.0,,,,,,,,,,
3109,3283,performance,done,,chain-prev,sat-like,5,HouseConstruction-020,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,712.0,712.0,25.55,13665907559010.0,428701.0,12698.0,10241.0,98098.0,25.67,3063544.0,,,,,,,,,,
3110,3284,performance,done,,bfs-prev,sat-like,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1640.0,1640.0,12.96,14184612091.0,114221.0,11548.0,12088.0,480654.0,13.01,3052664.0,,,,,,,,,,
3111,3285,performance,done,,bfs,sat-loop,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,395.0,395.0,0.11,2895018.0,432.0,600.0,525.0,543.0,0.12,341012.0,,,,,,,,,,
3112,3286,performance,done,,chain-prev,sat-like,5,dnawalk-10,pnml,"tg,bs,hf",0.05,774.0,209109.0,224590.0,39.9474,42.2865,27.0,260.0,8507.0,8507.0,6.1,27950678.0,7104.0,1194.0,1914.0,1800.0,6.17,2913924.0,,,,,,,,,,
3113,3287,performance,done,,bfs,sat-like,5,tcp5,pnml,"tg,bs,hf",0.0,141.0,5922.0,7145.0,15.753,16.623,30.0,32.0,1182.0,1182.0,4.14,2985834.0,20515.0,2892.0,2628.0,7952.0,4.15,2896864.0,,,,,,,,,,
3114,3288,performance,done,,chain,none,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.04,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,910.0,910.0,1.35,4650.0,5421.0,894.0,1707.0,1592.0,1.41,2450480.0,,,,,,,,,,
3115,3289,performance,done,,chain-prev,sat-loop,5,peterson_3_36,pnml,"tg,bs,hf",0.0,31.0,1046.0,1241.0,6.474,6.782,26.0,18.0,153.0,153.0,0.01,66.0,117.0,120.0,134.0,77.0,0.01,76.0,,,,,,,,,,
3116,3290,performance,done,,bfs-prev,none,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,2100.0,2100.0,1.28,3486784401.0,615.0,740.0,882.0,560.0,1.31,2711868.0,,,,,,,,,,
3117,3291,performance,done,,bfs-prev,sat-loop,5,MAPK-40,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,3773.0,3773.0,127.12,478293389221095.0,24492.0,25465.0,20770.0,128280.0,127.14,3917640.0,,,,,,,,,,
3118,3293,performance,done,,chain,sat-like,5,dekker-10,pnml,"tg,bs,hf",0.07,762.0,176152.0,194690.0,37.9704,39.3455,50.0,120.0,1376.0,1376.0,0.81,6144.0,4710.0,1400.0,1454.0,15960.0,0.91,2160708.0,,,,,,,,,,
3119,3294,performance,done,,chain,sat-loop,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,24.0,24.0,0.0,7.0,38.0,72.0,76.0,40.0,0.0,76.0,,,,,,,,,,
3120,3295,performance,done,,chain-prev,sat-loop,5,AirplaneLD-pt-0050,pnml,"tg,bs,hf",0.32,2030.0,875026.0,907075.0,22.83819,26.22606,369.0,408.0,1437.0,1437.0,1.08,4471223.0,2056.0,3106.0,3474.0,1879.0,1.62,2655772.0,,,,,,,,,,
3121,3296,performance,done,,bfs,sat-loop,5,BridgeAndVehicles-V04-P05-N02-unfolded,pnml,"tg,bs,hf",0.02,307.0,35432.0,39034.0,31.1897,33.5222,28.0,52.0,2314.0,2314.0,0.51,2874.0,2966.0,560.0,1189.0,1110.0,0.54,1636820.0,,,,,,,,,,
